#
# WHOIS Servers List
# Last updated on 21/06/2019
#

kpn whois.nic.kpn
kr whois.kr
kr whois.kr
krd whois.aridnrs.net.au
krd whois.nic.krd
kred whois.nic.kred
kuokgroup whois.nic.kuokgroup
ky whois.kyregistry.ky
kyoto whois.nic.kyoto
kyoto whois.nic.kyoto
kz whois.nic.kz
kz whois.nic.kz
la whois2.afilias-grs.net
la whois.nic.la
lacaixa whois.nic.lacaixa
ladbrokes whois.nic.ladbrokes
lamborghini whois.nic.lamborghini
lamer whois.nic.lamer
lancaster whois.nic.lancaster
lancia whois.nic.lancia
lancome whois.nic.lancome
land whois.donuts.co
land whois.donuts.co
landrover whois.nic.landrover
lanxess whois.nic.lanxess
lasalle whois.nic.lasalle
lat whois.nic.lat
lat whois.nic.lat
latino whois.nic.latino
latrobe whois.nic.latrobe
law whois.nic.law
lawyer whois.rightside.co
lawyer whois.donuts.co
lc whois2.afilias-grs.net
lc whois.afilias-grs.info
lds whois.nic.lds
lease whois.donuts.co
lease whois.donuts.co
leclerc whois-leclerc.nic.fr
lefrak whois.nic.lefrak
legal whois.donuts.co
legal whois.donuts.co
lego whois.nic.lego
lel.br whois.nic.br
lexus whois.nic.lexus
lg.ua whois.net.ua
lgbt whois.afilias.net
lgbt whois.nic.lgbt
li whois.nic.li
li whois.nic.li
liaison whois.nic.liaison
lidl whois.nic.lidl
life whois.donuts.co
life whois.donuts.co
lifeinsurance whois.nic.lifeinsurance
lifestyle whois.nic.lifestyle
lighting whois.donuts.co
lighting whois.donuts.co
like whois.nic.like
lilly whois.nic.lilly
limited whois.donuts.co
limited whois.donuts.co
limo whois.donuts.co
limo whois.donuts.co
lincoln whois.nic.lincoln
linde whois.nic.linde
link whois.uniregistry.net
link whois.uniregistry.net
lipsy whois.nic.lipsy
live whois.donuts.co
live whois.donuts.co
living whois.nic.living
lixil whois.nic.lixil
lk whois.nic.lk
llc whois.nic.LLC
llc whois.nic.llc
ln.cn whois.cnnic.net.cn
loan whois.nic.loan
loan whois.nic.loan
loans whois.donuts.co
loans whois.donuts.co
locker whois.nic.locker
locus whois.nic.locus
loft whois.nic.loft
lol whois.nic.lol
lol whois.nic.lol
london whois.nic.london
london whois-lon.mm-registry.com
lotte whois.nic.lotte
lotto whois.nic.lotto
love whois.nic.love
love whois.nic.love
lpl whois.nic.lpl
lplfinancial whois.nic.lplfinancial
lt whois.domreg.lt
lt whois.domreg.lt
ltd whois.donuts.co
ltd whois.donuts.co
ltd.uk whois.nic.uk
ltda whois.nic.ltda
ltda whois.afilias-srs.net
lu whois.dns.lu
lu whois.restena.lu
lundbeck whois.nic.lundbeck
lupin whois.nic.lupin
luxe whois-dub.mm-registry.com
luxury whois.nic.luxury
luxury whois.donuts.co
lv whois.nic.lv
lv whois.nic.lv
lviv.ua whois.net.ua
ly whois.nic.ly
ly whois.lydomains.com
ma whois.iam.net.ma
ma whois.iam.net.ma
macys whois.nic.macys
madrid whois.madrid.rs.corenic.net
maif whois.nic.maif
mail.pl whois.dns.pl
maison whois.donuts.co
maison whois.donuts.co
makeup whois.nic.makeup
man whois.nic.man
management whois.donuts.co
management whois.donuts.co
mango whois.mango.coreregistry.net
mango whois.mango.coreregistry.net
maori.nz whois.srs.net.nz
map whois.nic.map
market whois.donuts.co
market whois.rightside.co
marketing whois.donuts.co
marketing whois.donuts.co
markets whois.nic.markets
marriott whois.nic.marriott
marshalls whois.nic.marshalls
maserati whois.nic.maserati
mattel whois.nic.mattel
mba whois.donuts.co
mba whois.donuts.co
mc whois.ripe.net
mc whois.ripe.net
mckinsey whois.nic.mckinsey
md whois.nic.md
md whois.nic.md
me whois.nic.me
me whois.nic.me
me.uk whois.nic.uk
med whois.nic.med
med.br whois.nic.br
med.ec whois.lac.net
media whois.donuts.co
media whois.donuts.co
media.pl whois.dns.pl
meet whois.nic.meet
meet whois.afilias.net
melbourne whois.aridnrs.net.au
melbourne whois.nic.melbourne
meme domain-registry-whois.l.google.com
memorial whois.donuts.co
memorial whois.donuts.co
men whois.nic.men
men whois.nic.men
menu whois.nic.menu
menu whois.nic.menu
merckmsd whois.nic.MERCKMSD
metlife whois.nic.metlife
mg whois.nic.mg
mg whois.nic.mg
mi.th whois.thnic.net
miami whois-dub.mm-registry.com
miami whois-dub.mm-registry.com
miasta.pl whois.dns.pl
microsoft whois.nic.microsoft
mil whois.nic.mil
mil.br whois.nic.br
mil.ec whois.lac.net
mil.gt http://www.gt/cgi-bin/whois.cgi?domain=
mil.id whois.idnic.net.id
mil.pl whois.dns.pl
mil.tr whois.metu.edu.tr
mil.za whois.co.za
mini whois.ksregistry.net
mint whois.nic.mint
mit whois.nic.mit
mitsubishi whois.nic.mitsubishi
mk whois.marnet.mk
mk whois.ripe.net
ml whois.dot.ml
ml whois.dot.ml
mlb whois.nic.mlb
mls whois.nic.mls
mma whois.nic.mma
mn whois.nic.mn
mn whois.afilias-grs.info
mo whois.monic.mo
mo whois.monic.mo
mo.cn whois.cnnic.net.cn
mobi whois.dotmobiregistry.net
mobi whois.dotmobiregistry.net
mobile whois.nic.mobile
mobily whois.nic.mobily
moda whois.unitedtld.com
moda whois.unitedtld.com
moe whois.nic.moe
moi whois.nic.moi
mom whois.nic.mom
mom whois.nic.mom
monash whois.nic.monash
monash whois.nic.monash
money whois.donuts.co
money whois.donuts.co
monster whois.nic.monster
mopar whois.nic.mopar
mormon whois.nic.mormon
mortgage whois.rightside.co
mortgage whois.donuts.co
moscow whois.nic.moscow
moto www.nic.moto
motorcycles whois.nic.motorcycles
mov domain-registry-whois.l.google.com
movie whois.donuts.co
movie whois.donuts.co
movistar whois.nic.movistar
mp whois.nic.mp
ms whois.nic.ms
ms whois.nic.ms
msd whois.nic.msd
msk.ru whois.nic.ru
mt whois.ripe.net
mtn whois.nic.mtn
mtpc whois.nic.gmo
mtr whois.nic.mtr
mu whois.nic.mu
mu whois.nic.mu
muni.il whois.isoc.org.il
museum whois.museum
museum whois.museum
mutual whois.nic.mutual
mx whois.mx
mx whois.nic.mx
my whois.domainregistry.my
my whois.mynic.net.my
mz whois.nic.mz
na whois.na-nic.com.na
na whois.na-nic.com.na
nab whois.nic.nab
nadex whois.nic.nadex
nagoya whois.nic.nagoya
name whois.nic.name
name whois.nic.name
naspers whois.nic.naspers
nationwide whois.nic.nationwide
natura whois.nic.natura
navy whois.rightside.co
navy whois.donuts.co
nba whois.nic.nba
nc whois.nc
nc whois.nc
ne.jp whois.nic.ad.jp
ne.kr whois.nic.or.kr
nec whois.nic.nec
net whois.verisign-grs.com
net whois.verisign-grs.com
net.au whois.aunic.net
net.br whois.nic.br
net.cn whois.cnnic.net.cn
net.co whois.nic.co
net.ec whois.lac.net
net.gr http://grwhois.ics.forth.gr:800/plainwhois/plainWhois?domainName=
net.gt http://www.gt/cgi-bin/whois.cgi?domain=
net.hk whois.hkdnr.net.hk
net.il whois.isoc.org.il
net.in whois.inregistry.in
net.mm whois.nic.mm
net.mx whois.nic.mx
net.my whois.mynic.net.my
net.nz whois.srs.net.nz
net.ph http://www2.dot.ph/WhoIs.asp?Domain=
net.pl whois.dns.pl
net.ru whois.ripn.net
net.sg whois.nic.net.sg
net.th whois.thnic.net
net.tr whois.metu.edu.tr
net.tw whois.twnic.net
net.ua whois.net.ua
net.uk whois.nic.uk
net.ve whois.nic.ve
net.za whois.co.za
netbank whois.nic.netbank
netflix whois.nic.netflix
network whois.donuts.co
network whois.donuts.co
neustar whois.nic.neustar
new domain-registry-whois.l.google.com
newholland whois.nic.newholland
news whois.donuts.co
news whois.donuts.co
next whois.nic.next
nextdirect whois.nic.nextdirect
nexus domain-registry-whois.l.google.com
nf whois.nic.nf
nf whois.nic.cx
nfl whois.nic.nfl
ng whois.nic.net.ng
ng whois.nic.net.ng
ngo whois.publicinterestregistry.net
ngo.ph http://www2.dot.ph/WhoIs.asp?Domain=
ngo.za whois.co.za
nhk whois.nic.nhk
nico whois.nic.nico
nike whois.nic.nike
nikon whois.nic.nikon
ninja whois.unitedtld.com
ninja whois.donuts.co
nissan whois.nic.gmo
nissay whois.nic.nissay
nl whois.domain-registry.nl
nl whois.domain-registry.nl
nm.cn whois.cnnic.net.cn
nm.kr whois.nic.or.kr
no whois.norid.no
no whois.norid.no
no.com whois.centralnic.com
nokia whois.nic.nokia
nom.br whois.nic.br
nom.co whois.nic.co
nom.pl whois.dns.pl
nom.ro whois.rotld.ro
nom.za whois.co.za
northwesternmutual whois.nic.northwesternmutual
norton whois.nic.norton
now whois.nic.now
nowruz whois.nic.nowruz
nowtv whois.nic.nowtv
nra whois.afilias-srs.net
nrw whois.nic.nrw
nt.ro whois.rotld.ro
ntr.br whois.nic.br
ntt whois.nic.ntt
nu whois.nic.nu
nu whois.iis.nu
nx.cn whois.cnnic.net.cn
nyc whois.nic.nyc
nz whois.srs.net.nz
nz whois.srs.net.nz
obi whois.nic.obi
observer whois.nic.observer
observer whois.nic.observer
odo.br whois.nic.br
off whois.nic.off
office whois.nic.office
okinawa whois.nic.okinawa
olayan whois.nic.olayan
olayangroup whois.nic.olayangroup
oldnavy whois.nic.oldnavy
ollo whois.nic.ollo
om whois.registry.om
om whois.registry.om
omega whois.nic.omega
one whois.nic.one
one whois.nic.one
ong whois.publicinterestregistry.net
onl whois.afilias-srs.net
onl whois.afilias-srs.net
online whois.nic.online
online whois.nic.online
onyourside whois.nic.onyourside
ooo whois.nic.ooo
open whois.nic.open
or.ac whois.nic.ac
or.at whois.nic.at
or.jp whois.nic.ad.jp
or.kr whois.nic.or.kr
or.th whois.thnic.net
oracle whois.nic.oracle
orange whois.nic.orange
org whois.pir.org
org whois.pir.org
org.au whois.aunic.net
org.br whois.nic.br
org.cn whois.cnnic.net.cn
org.ec whois.lac.net
org.gr http://grwhois.ics.forth.gr:800/plainwhois/plainWhois?domainName=
org.gt http://www.gt/cgi-bin/whois.cgi?domain=
org.hk whois.hkdnr.net.hk
org.il whois.isoc.org.il
org.in whois.inregistry.in
org.mm whois.nic.mm
org.mx whois.nic.mx
org.my whois.mynic.net.my
org.nz whois.srs.net.nz
org.ph http://www2.dot.ph/WhoIs.asp?Domain=
org.pl whois.dns.pl
org.ro whois.rotld.ro
org.rs whois.rnids.rs
org.ru whois.nic.ru
org.sg whois.nic.net.sg
org.tr whois.metu.edu.tr
org.tw whois.twnic.net
org.ua whois.net.ua
org.uk whois.nic.uk
org.ve whois.nic.ve
org.za http://org.za/cgi-bin/rwhois?format=full&domain=
organic whois.afilias.net
origins whois.nic.origins
osaka whois.nic.osaka
osaka whois.nic.osaka
otsuka whois.nic.otsuka
ott whois.nic.ott
ovh whois-ovh.nic.fr
page whois.nic.page
page whois.nic.page
panasonic whois.nic.panasonic
paris whois.nic.paris
paris whois-paris.nic.fr
pars whois.nic.pars
partners whois.donuts.co
partners whois.donuts.co
parts whois.donuts.co
parts whois.donuts.co
party whois.nic.party
party whois.nic.party
passagens whois.nic.passagens
pay whois.nic.pay
pc.pl whois.dns.pl
pccw whois.nic.pccw
pe kero.yachay.pe
pe kero.yachay.pe
pet whois.nic.pet
pf whois.registry.pf
pf whois.registry.pf
pfizer whois.nic.pfizer
ph http://www2.dot.ph/WhoIs.asp?Domain=
pharmacy whois.nic.pharmacy
phd whois.nic.phd
philips whois.nic.philips
phone whois.nic.phone
photo whois.uniregistry.net
photo whois.uniregistry.net
photography whois.donuts.co
photography whois.donuts.co
photos whois.donuts.co
photos whois.donuts.co
physio whois.nic.physio
piaget whois.nic.piaget
pics whois.uniregistry.net
pics whois.uniregistry.net
pictet whois.nic.pictet
pictures whois.donuts.co
pictures whois.donuts.co
pid whois.nic.pid
pin whois.nic.pin
ping whois.nic.ping
pink whois.donuts.co
pink whois.afilias.net
pioneer whois.nic.pioneer
pizza whois.donuts.co
pizza whois.donuts.co
pl whois.dns.pl
pl whois.dns.pl
place whois.donuts.co
place whois.donuts.co
play whois.nic.play
playstation whois.nic.playstation
plc.uk whois.nic.uk
plumbing whois.donuts.co
plumbing whois.donuts.co
plus whois.donuts.co
plus whois.donuts.co
pm whois.nic.pm
pm whois.nic.pm
pnc whois.nic.pnc
pohl whois.ksregistry.net
poker whois.nic.poker
poker whois.afilias.net
politie whois.nic.politie
porn whois.nic.porn
porn whois.afilias-srs.net
post whois.dotpostregistry.net
post whois.dotpostregistry.net
pp.ru whois.nic.ru
ppg.br whois.nic.br
pr whois.nic.pr
pr whois.nic.pr
pramerica whois.nic.pramerica
praxi whois.nic.praxi
press whois.nic.press
press whois.nic.press
presse.fr whois.nic.fr
prime whois.nic.prime
priv.pl whois.dns.pl
pro whois.afilias.net
pro whois.registrypro.pro
pro.br whois.nic.br
prod domain-registry-whois.l.google.com
productions whois.donuts.co
productions whois.donuts.co
prof domain-registry-whois.l.google.com
progressive whois.nic.progressive
promo whois.nic.promo
properties whois.donuts.co
properties whois.donuts.co
property whois.uniregistry.net
property whois.nic.property
protection whois.nic.protection
pru whois.nic.pru
prudential whois.nic.prudential
ps whois.pnina.ps
psc.br whois.nic.br
psi.br whois.nic.br
pt whois.dns.pt
pt whois.dns.pt
pub whois.unitedtld.com
pub whois.unitedtld.com
pw whois.nic.pw
pw whois.nic.pw
pwc whois.nic.pwc
qa whois.registry.qa
qa whois.registry.qa
qc.com whois.centralnic.com
qh.cn whois.cnnic.net.cn
qpon whois.nic.qpon
quebec whois.nic.quebec
quest whois.nic.quest
qvc whois.nic.qvc
racing whois.nic.racing
racing whois.nic.racing
radio whois.nic.radio
raid whois.nic.raid
re whois.nic.re
re whois.nic.re
re.kr whois.nic.or.kr
read whois.nic.read
realestate whois.nic.realestate
realestate.pl whois.dns.pl
realtor whois.nic.realtor
realty whois.nic.realty
realty whois.nic.realty
rec.br whois.nic.br
rec.ro whois.rotld.ro
recipes whois.donuts.co
recipes whois.donuts.co
red whois.afilias.net
red whois.afilias.net
redstone whois.nic.redstone
redumbrella whois.nic.redumbrella
rehab whois.donuts.co
rehab whois.rightside.co
reise whois.donuts.co
reise whois.nic.reise
reisen whois.donuts.co
reisen whois.donuts.co
reit whois.nic.reit
rel.pl whois.dns.pl
reliance whois.nic.reliance
ren whois.nic.ren
rent whois.nic.rent
rent whois.nic.rent
rentals whois.donuts.co
rentals whois.donuts.co
repair whois.donuts.co
repair whois.donuts.co
report whois.donuts.co
report whois.donuts.co
republican whois.donuts.co
republican whois.rightside.co
res.in whois.inregistry.in
rest whois.centralnic.com
rest whois.centralnic.com
restaurant whois.donuts.co
restaurant whois.donuts.co
review whois.nic.review
review whois.nic.review
reviews whois.unitedtld.com
reviews whois.unitedtld.com
rexroth whois.nic.rexroth
rich whois.afilias-srs.net
rich whois.afilias-srs.net
richardli whois.nic.richardli
ricoh whois.nic.ricoh
rightathome whois.nic.rightathome
ril whois.nic.ril
rio whois.gtlds.nic.br
rip whois.donuts.co
rip whois.rightside.co
rmit whois.nic.rmit
ro whois.rotld.ro
ro whois.rotld.ro
rocher whois.nic.rocher
rocks whois.unitedtld.com
rocks whois.donuts.co
rodeo whois-dub.mm-registry.com
rodeo whois-dub.mm-registry.com
rogers whois.nic.rogers
room whois.nic.room
rs whois.rnids.rs
rs whois.rnids.rs
rsvp domain-registry-whois.l.google.com
ru whois.tcinet.ru
ru whois.tcinet.ru
ruhr whois.nic.ruhr
ruhr whois.nic.ruhr
run whois.donuts.co
run whois.donuts.co
rwe whois.nic.rwe
ryukyu whois.nic.ryukyu
sa whois.nic.net.sa
sa saudinic.net.sa
sa.com whois.centralnic.com
sa.com whois.centralnic.com
saarland whois.ksregistry.net
saarland whois.ksregistry.net
safe whois.nic.safe
safety whois.nic.safety
sakura whois.nic.sakura
sale whois.rightside.co
sale whois.donuts.co
salon whois.donuts.co
samsclub whois.nic.samsclub
samsung whois.nic.samsung
sandvik whois.nic.sandvik
sandvikcoromant whois.nic.sandvikcoromant
sanofi whois.nic.sanofi
sap whois.nic.sap
sarl whois.donuts.co
sarl whois.donuts.co
sas whois.nic.sas
save whois.nic.save
saxo whois.aridnrs.net.au
sb whois.nic.net.sb
sb whois.nic.net.sb
sbi whois.nic.sbi
sbs whois.nic.sbs
sc whois2.afilias-grs.net
sc whois2.afilias-grs.net
sc.cn whois.cnnic.net.cn
sca whois.nic.sca
scb whois.nic.scb
schaeffler whois.nic.schaeffler
schmidt whois.nic.schmidt
scholarships whois.nic.scholarships
school whois.donuts.co
school whois.donuts.co
school.nz whois.srs.net.nz
school.za whois.co.za
schule whois.donuts.co
schule whois.donuts.co
schwarz whois.nic.schwarz
science whois.nic.science
science whois.nic.science
scjohnson whois.nic.scjohnson
scor whois.nic.scor
scot whois.scot.coreregistry.net
se whois.nic-se.se
se whois.iis.se
se.com whois.centralnic.com
se.net whois.centralnic.com
se.net whois.centralnic.com
search whois.nic.search
seat whois.nic.seat
secure whois.nic.secure
security whois.nic.security
security whois.nic.security
seek whois.nic.seek
select whois.nic.select
sener whois.nic.sener
services whois.donuts.co
services whois.donuts.co
ses whois.nic.ses
seven whois.nic.seven
sew whois.nic.sew
sex whois.nic.sex
sex whois.nic.sex
sexy whois.uniregistry.net
sexy whois.uniregistry.net
sfr whois.nic.sfr
sg whois.sgnic.sg
sg whois.nic.net.sg
sh whois.nic.sh
sh whois.nic.sh
sh.cn whois.cnnic.net.cn
shangrila whois.nic.shangrila
sharp whois.nic.sharp
shaw whois.nic.shaw
shell whois.nic.shell
shia whois.nic.shia
shiksha whois.afilias.net
shiksha whois.afilias.net
shoes whois.donuts.co
shoes whois.donuts.co
shop whois.nic.shop
shop whois.nic.shop
shop.pl whois.dns.pl
shopping whois.donuts.co
shopping whois.donuts.co
shouji whois.nic.shouji
show whois.donuts.co
show whois.donuts.co
showtime whois.nic.showtime
shriram whois.nic.shriram
si whois.arnes.si
si whois.arnes.si
silk whois.nic.silk
sina whois.nic.sina
singles whois.donuts.co
singles whois.donuts.co
site whois.nic.site
site whois.nic.site
sk whois.sk-nic.sk
sk whois.sk-nic.sk
ski whois.nic.ski
ski whois.nic.ski
skin whois.nic.skin
sklep.pl whois.dns.pl
sky whois.nic.sky
skype whois.nic.skype
sl whois.nic.sl
slg.br whois.nic.br
sling whois.nic.sling
sm whois.nic.sm
sm whois.nic.sm
smart whois.nic.smart
smile whois.nic.smile
sn whois.nic.sn
sn whois.nic.sn
sn.cn whois.cnnic.net.cn
sncf whois.nic.sncf
so whois.nic.so
so whois.nic.so
soccer whois.donuts.co
soccer whois.donuts.co
sochi.su whois.nic.ru
social whois.unitedtld.com
social whois.unitedtld.com
softbank whois.nic.softbank
software whois.rightside.co
software whois.donuts.co
sohu whois.nic.sohu
solar whois.donuts.co
solar whois.donuts.co
solutions whois.donuts.co
solutions whois.donuts.co
song whois.nic.song
sony whois.nic.sony
sos.pl whois.dns.pl
soy whois.nic.soy
soy domain-registry-whois.l.google.com
space whois.nic.space
space whois.nic.space
spb.ru whois.nic.ru
spiegel whois.ksregistry.net
spot whois.nic.spot
srl whois.nic.srl
srt whois.nic.srt
st whois.nic.st
st whois.nic.st
stada whois.nic.stada
staples whois.nic.staples
star whois.nic.star
starhub whois.nic.starhub
statebank whois.nic.statebank
statefarm whois.nic.statefarm
stc whois.nic.stc
stcgroup whois.nic.stcgroup
stockholm whois.nic.stockholm
storage whois.nic.storage
store whois.nic.store
store whois.nic.store
store.ro whois.rotld.ro
stream whois.nic.stream
stream whois.nic.stream
studio whois.donuts.co
studio whois.donuts.co
study whois.nic.study
study whois.nic.study
style whois.donuts.co
style whois.donuts.co
su whois.tcinet.ru
su whois.tcinet.ru
sucks whois.nic.sucks
sucks whois.nic.sucks
supplies whois.donuts.co
supplies whois.donuts.co
supply whois.donuts.co
supply whois.donuts.co
support whois.donuts.co
support whois.donuts.co
surf whois-dub.mm-registry.com
surf whois.nic.surf
surgery whois.donuts.co
surgery whois.donuts.co
suzuki whois.nic.suzuki
swatch whois.nic.swatch
swiftcover whois.nic.swiftcover
swiss whois.nic.swiss
sx whois.sx
sx whois.sx
sy whois.tld.sy
sy whois.tld.sy
sydney whois.nic.sydney
sydney whois.nic.sydney
symantec whois.nic.symantec
systems whois.donuts.co
systems whois.donuts.co
tab whois.nic.tab
taipei whois.nic.taipei
talk whois.nic.talk
taobao whois.nic.taobao
target whois.nic.target
targi.pl whois.dns.pl
tatamotors whois.nic.tatamotors
tatar whois.nic.tatar
tattoo whois.uniregistry.net
tattoo whois.uniregistry.net
tax whois.donuts.co
tax whois.donuts.co
taxi whois.donuts.co
taxi whois.donuts.co
tc whois.meridiantld.net
tc whois.adamsnames.tc
tci whois.nic.tci
tdk whois.nic.tdk
team whois.donuts.co
team whois.donuts.co
tech whois.nic.tech
tech whois.nic.tech
technology whois.donuts.co
technology whois.donuts.co
tel whois.nic.tel
tel whois.nic.tel
telefonica whois.nic.telefonica
temasek whois.nic.temasek
tennis whois.donuts.co
tennis whois.donuts.co
teva whois.nic.teva
tf whois.nic.tf
tf whois.nic.tf
th whois.thnic.co.th
th whois.thnic.net
thd whois.nic.thd
theater whois.donuts.co
theater whois.donuts.co
theatre whois.nic.theatre
theatre whois.nic.theatre
tiaa whois.nic.tiaa
tickets whois.nic.tickets
tienda whois.donuts.co
tienda whois.donuts.co
tiffany whois.nic.tiffany
tips whois.donuts.co
tips whois.donuts.co
tires whois.donuts.co
tires whois.donuts.co
tirol whois.nic.tirol
tj whois.nic.tj
tj.cn whois.cnnic.net.cn
tjmaxx whois.nic.tjmaxx
tjx whois.nic.tjx
tk whois.dot.tk
tk whois.nic.tk
tkmaxx whois.nic.tkmaxx
tl whois.nic.tl
tl whois.domains.tl
tm whois.nic.tm
tm whois.nic.tm
tm.fr whois.nic.fr
tm.mc whois.ripe.net
tm.pl whois.dns.pl
tm.ro whois.rotld.ro
tm.za whois.co.za
tmall whois.nic.tmall
tmp.br whois.nic.br
tn whois.ati.tn
tn whois.ati.tn
to whois.tonic.to
to whois.tonic.to
today whois.donuts.co
today whois.donuts.co
tokyo whois.nic.tokyo
tools whois.donuts.co
tools whois.donuts.co
top whois.nic.top
top whois.nic.top
toray whois.nic.toray
toshiba whois.nic.toshiba
total whois.nic.total
tourism.pl whois.dns.pl
tours whois.donuts.co
tours whois.donuts.co
town whois.donuts.co
town whois.donuts.co
toyota whois.nic.toyota
toys whois.donuts.co
toys whois.donuts.co
tp whois.domains.tl
tr whois.nic.tr
tr whois.nic.tr
trade whois.nic.trade
trading whois.nic.trading
training whois.donuts.co
training whois.donuts.co
travel whois.nic.travel
travel whois.nic.travel
travel.pl whois.dns.pl
travelchannel whois.nic.travelchannel
travelers whois.nic.travelers
travelersinsurance whois.nic.travelersinsurance
trust whois.nic.trust
trv whois.nic.trv
tt https://www.nic.tt/cgi-bin/search.pl?name=
tube whois.nic.tube
tube whois.nic.tube
tui whois.ksregistry.net
tunes whois.nic.tunes
tur.br whois.nic.br
turystyka.pl whois.dns.pl
tushu whois.nic.tushu
tv tvwhois.verisign-grs.com
tv whois.nic.tv
tv.br whois.nic.br
tvs whois.nic.tvs
tw whois.twnic.net.tw
tw whois.twnic.net.tw
tw.cn whois.cnnic.net.cn
tz whois.tznic.or.tz
tz whois.tznic.or.tz
ua whois.ua
ua whois.ua
ubank whois.nic.ubank
ubs whois.nic.ubs
uconnect whois.nic.uconnect
ug whois.co.ug
ug whois.co.ug
uk whois.nic.uk
uk whois.nic.uk
uk.co whois.uk.co
uk.com whois.centralnic.com
uk.com whois.centralnic.com
uk.net whois.centralnic.com
unicom whois.nic.unicom
university whois.donuts.co
university whois.donuts.co
uno whois.uno.nic
uol whois.gtlds.nic.br
ups whois.nic.ups
us whois.nic.us
us whois.nic.us
us.com whois.centralnic.com
uy nic.uy
uy whois.nic.org.uy
uy.com whois.centralnic.com
uz whois.cctld.uz
uz whois.cctld.uz
va whois.ripe.net
va whois.ripe.net
vacations whois.donuts.co
vacations whois.donuts.co
vana whois.nic.vana
vanguard whois.nic.vanguard
vc whois2.afilias-grs.net
vc whois2.afilias-grs.net
ve whois.nic.ve
ve whois.nic.ve
vegas whois.afilias-srs.net
vegas whois.afilias-srs.net
ventures whois.donuts.co
ventures whois.donuts.co
verisign whois.nic.verisign
versicherung whois.nic.versicherung
vet whois.donuts.co
vet whois.rightside.co
vet.br whois.nic.br
vg whois.adamsnames.tc
vg ccwhois.ksregistry.net
viajes whois.donuts.co
viajes whois.donuts.co
video whois.donuts.co
video whois.rightside.co
vig whois.nic.vig
viking whois.nic.viking
villas whois.donuts.co
villas whois.donuts.co
vin whois.donuts.co
vin whois.donuts.co
vip whois.nic.vip
vip whois.nic.vip
virgin whois.nic.virgin
visa whois.nic.visa
vision whois.donuts.co
vision whois.donuts.co
vistaprint whois.nic.vistaprint
viva whois.nic.viva
vivo whois.nic.vivo
vlaanderen whois.nic.vlaanderen
vodka whois-dub.mm-registry.com
vodka whois-dub.mm-registry.com
volkswagen whois.nic.volkswagen
volvo whois.nic.volvo
vote whois.afilias.net
vote whois.afilias.net
voting whois.voting.tld-box.at
voting whois.voting.tld-box.at
voto whois.afilias.net
voto whois.afilias.net
voyage whois.donuts.co
voyage whois.donuts.co
vu vunic.vu
vu vunic.vu
vuelos whois.nic.vuelos
wales whois.nic.wales
wales whois.nic.wales
walmart whois.nic.walmart
walter whois.nic.walter
wang whois.nic.wang
wang whois.gtld.knet.cn
wanggou whois.nic.wanggou
warman whois.nic.warman
watch whois.donuts.co
watch whois.donuts.co
watches whois.nic.watches
weather whois.nic.weather
weatherchannel whois.nic.weatherchannel
web.ve whois.nic.ve
web.za whois.co.za
webcam whois.nic.webcam
weber whois.nic.weber
website whois.nic.website
website whois.nic.website
wed whois.nic.wed
wed whois.nic.wed
wedding whois-dub.mm-registry.com
wedding whois.nic.wedding
weibo whois.nic.weibo
weir whois.nic.weir
wf whois.nic.wf
wf whois.nic.wf
whoswho whois.nic.whoswho
wien whois.nic.wien
wien whois.nic.wien
wiki whois.nic.wiki
wiki whois.nic.wiki
williamhill whois.nic.williamhill
win whois.nic.win
win whois.nic.win
windows whois.nic.windows
wine whois.donuts.co
wine whois.donuts.co
winners whois.nic.winners
wme whois.nic.wme
wolterskluwer whois.nic.wolterskluwer
woodside whois.nic.woodside
work whois.nic.work
work whois-dub.mm-registry.com
works whois.donuts.co
works whois.donuts.co
world whois.donuts.co
world whois.donuts.co
wow whois.nic.wow
ws whois.website.ws
ws whois.website.ws
wtc whois.nic.wtc
wtf whois.donuts.co
wtf whois.donuts.co
www.ro whois.rotld.ro
xbox whois.nic.xbox
xerox whois.nic.xerox
xfinity whois.nic.xfinity
xihuan whois.nic.xihuan
xin whois.nic.xin
xj.cn whois.cnnic.net.cn
xn--11b4c3d whois.nic.xn--11b4c3d
xn--1ck2e1b whois.nic.xn--1ck2e1b
xn--1qqw23a whois.ngtld.cn
xn--30rr7y whois.nic.xn--30rr7y
xn--3bst00m whois.gtld.knet.cn
xn--3bst00m whois.gtld.knet.cn
xn--3ds443g whois.afilias-srs.net
xn--3ds443g whois.afilias-srs.net
xn--3e0b707e whois.kr
xn--3e0b707e whois.kr
xn--3oq18vl8pn36a whois.nic.大众汽车
xn--3pxu8k whois.nic.xn--3pxu8k
xn--42c2d9a whois.nic.xn--42c2d9a
xn--45q11c whois.nic.xn--45q11c
xn--4gbrim whois.afilias-srs.net
xn--55qw42g whois.conac.cn
xn--55qw42g whois.conac.cn
xn--55qx5d whois.ngtld.cn
xn--55qx5d whois.ngtld.cn
xn--5su34j936bgsg whois.nic.xn--5su34j936bgsg
xn--5tzm5g whois.nic.网站
xn--6frz82g whois.afilias.net
xn--6frz82g whois.afilias.net
xn--6qq986b3xl whois.gtld.knet.cn
xn--6qq986b3xl whois.gtld.knet.cn
xn--80adxhks whois.nic.xn--80adxhks
xn--80ao21a whois.nic.kz
xn--80ao21a whois.nic.kz
